2025-09-17 12:29:45,833 - === ALL LAYERS MoE Analysis Started ===
2025-09-17 12:29:45,838 - Loading model and tokenizer...
2025-09-17 12:30:18,007 - 
Prompt 1: My body cast a shadow over the grass.
The sun was rising.
2025-09-17 12:30:18,027 - Input tokens: 22
2025-09-17 12:30:18,027 - 
=== MoE Routing Analysis for English - Prompt 1 ===
2025-09-17 12:30:19,516 - Analyzing ALL 48 MoE layers
2025-09-17 12:30:19,544 - Layer  0: Entropy=4.2812, Variance=0.000654, Gini=0.9169, MaxUsage=0.182, ActiveExperts=14
2025-09-17 12:31:58,372 - 
Prompt 107: The man threw his empty can onto the street.
He was fined for littering.
2025-09-17 12:31:58,373 - Input tokens: 25
2025-09-17 12:31:58,373 - 
=== MoE Routing Analysis for English - Prompt 107 ===
2025-09-17 12:31:59,337 - Analyzing ALL 48 MoE layers
2025-09-17 12:31:59,340 - Layer  0: Entropy=4.2812, Variance=0.000631, Gini=0.9078, MaxUsage=0.200, ActiveExperts=16
2025-09-17 12:31:59,341 - Layer  1: Entropy=4.2188, Variance=0.000556, Gini=0.9059, MaxUsage=0.120, ActiveExperts=16
2025-09-17 12:31:59,341 - Layer  2: Entropy=3.9844, Variance=0.000405, Gini=0.8759, MaxUsage=0.080, ActiveExperts=19
2025-09-17 12:31:59,342 - Layer  3: Entropy=4.0000, Variance=0.000707, Gini=0.9234, MaxUsage=0.160, ActiveExperts=14
2025-09-17 12:31:59,343 - Layer  4: Entropy=4.0312, Variance=0.000556, Gini=0.9084, MaxUsage=0.120, ActiveExperts=15
2025-09-17 12:31:59,343 - Layer  5: Entropy=4.0312, Variance=0.001060, Gini=0.9422, MaxUsage=0.280, ActiveExperts=12
2025-09-17 12:31:59,344 - Layer  6: Entropy=4.1562, Variance=0.000909, Gini=0.9259, MaxUsage=0.280, ActiveExperts=14
2025-09-17 12:31:59,345 - Layer  7: Entropy=3.9844, Variance=0.001438, Gini=0.9553, MaxUsage=0.360, ActiveExperts=10
2025-09-17 12:31:59,345 - Layer  8: Entropy=4.0000, Variance=0.000808, Gini=0.9253, MaxUsage=0.240, ActiveExperts=14
2025-09-17 12:31:59,346 - Layer  9: Entropy=3.8281, Variance=0.002168, Gini=0.9684, MaxUsage=0.480, ActiveExperts=8
2025-09-17 12:31:59,346 - Layer 10: Entropy=3.9531, Variance=0.001589, Gini=0.9528, MaxUsage=0.400, ActiveExperts=11
2025-09-17 12:31:59,347 - Layer 11: Entropy=4.0938, Variance=0.000606, Gini=0.9128, MaxUsage=0.160, ActiveExperts=15
2025-09-17 12:31:59,348 - Layer 12: Entropy=4.0625, Variance=0.000883, Gini=0.9403, MaxUsage=0.200, ActiveExperts=11
2025-09-17 12:31:59,348 - Layer 13: Entropy=3.9219, Variance=0.000430, Gini=0.8791, MaxUsage=0.120, ActiveExperts=19
2025-09-17 12:31:59,349 - Layer 14: Entropy=3.9375, Variance=0.000833, Gini=0.9272, MaxUsage=0.200, ActiveExperts=14
2025-09-17 12:31:59,350 - Layer 15: Entropy=3.9062, Variance=0.000505, Gini=0.8997, MaxUsage=0.120, ActiveExperts=16
2025-09-17 12:31:59,350 - Layer 16: Entropy=3.7188, Variance=0.003327, Gini=0.9728, MaxUsage=0.640, ActiveExperts=8
2025-09-17 12:31:59,351 - Layer 17: Entropy=3.9688, Variance=0.001967, Gini=0.9491, MaxUsage=0.480, ActiveExperts=12
2025-09-17 12:31:59,352 - Layer 18: Entropy=4.0938, Variance=0.001337, Gini=0.9547, MaxUsage=0.320, ActiveExperts=10
2025-09-17 12:31:59,352 - Layer 19: Entropy=3.9062, Variance=0.001538, Gini=0.9509, MaxUsage=0.400, ActiveExperts=11
2025-09-17 12:31:59,353 - Layer 20: Entropy=3.9062, Variance=0.000783, Gini=0.9291, MaxUsage=0.200, ActiveExperts=13
2025-09-17 12:31:59,353 - Layer 21: Entropy=3.8438, Variance=0.001564, Gini=0.9622, MaxUsage=0.360, ActiveExperts=8
2025-09-17 12:31:59,354 - Layer 22: Entropy=3.8125, Variance=0.001236, Gini=0.9316, MaxUsage=0.360, ActiveExperts=14
2025-09-17 12:31:59,355 - Layer 23: Entropy=3.8281, Variance=0.001085, Gini=0.9472, MaxUsage=0.240, ActiveExperts=11
2025-09-17 12:31:59,355 - Layer 24: Entropy=3.9531, Variance=0.001362, Gini=0.9497, MaxUsage=0.360, ActiveExperts=11
2025-09-17 12:31:59,356 - Layer 25: Entropy=3.6875, Variance=0.000556, Gini=0.9072, MaxUsage=0.120, ActiveExperts=14
2025-09-17 12:31:59,357 - Layer 26: Entropy=3.8125, Variance=0.000783, Gini=0.9341, MaxUsage=0.160, ActiveExperts=11
2025-09-17 12:31:59,357 - Layer 27: Entropy=3.7500, Variance=0.000808, Gini=0.9322, MaxUsage=0.200, ActiveExperts=12
2025-09-17 12:31:59,358 - Layer 28: Entropy=3.7031, Variance=0.000783, Gini=0.9303, MaxUsage=0.200, ActiveExperts=13
2025-09-17 12:31:59,359 - Layer 29: Entropy=3.7031, Variance=0.001438, Gini=0.9553, MaxUsage=0.360, ActiveExperts=10
2025-09-17 12:31:59,359 - Layer 30: Entropy=3.7969, Variance=0.001614, Gini=0.9566, MaxUsage=0.400, ActiveExperts=10
2025-09-17 12:31:59,360 - Layer 31: Entropy=3.8125, Variance=0.000909, Gini=0.9366, MaxUsage=0.240, ActiveExperts=12
2025-09-17 12:31:59,360 - Layer 32: Entropy=3.7031, Variance=0.000808, Gini=0.9253, MaxUsage=0.240, ActiveExperts=14
2025-09-17 12:31:59,361 - Layer 33: Entropy=3.7031, Variance=0.001085, Gini=0.9472, MaxUsage=0.280, ActiveExperts=10
2025-09-17 12:31:59,362 - Layer 34: Entropy=3.5625, Variance=0.001060, Gini=0.9478, MaxUsage=0.240, ActiveExperts=10
2025-09-17 12:31:59,362 - Layer 35: Entropy=3.7188, Variance=0.001287, Gini=0.9497, MaxUsage=0.320, ActiveExperts=11
2025-09-17 12:31:59,363 - Layer 36: Entropy=3.7031, Variance=0.001085, Gini=0.9459, MaxUsage=0.280, ActiveExperts=11
2025-09-17 12:31:59,364 - Layer 37: Entropy=3.5469, Variance=0.000984, Gini=0.9303, MaxUsage=0.280, ActiveExperts=14
2025-09-17 12:31:59,364 - Layer 38: Entropy=3.6875, Variance=0.000732, Gini=0.9191, MaxUsage=0.160, ActiveExperts=15
2025-09-17 12:31:59,365 - Layer 39: Entropy=3.5938, Variance=0.000581, Gini=0.9116, MaxUsage=0.120, ActiveExperts=15
2025-09-17 12:31:59,365 - Layer 40: Entropy=3.5938, Variance=0.001564, Gini=0.9522, MaxUsage=0.400, ActiveExperts=11
2025-09-17 12:31:59,366 - Layer 41: Entropy=3.6875, Variance=0.000531, Gini=0.8978, MaxUsage=0.160, ActiveExperts=17
2025-09-17 12:31:59,367 - Layer 42: Entropy=3.6875, Variance=0.000631, Gini=0.9172, MaxUsage=0.160, ActiveExperts=14
2025-09-17 12:31:59,367 - Layer 43: Entropy=3.7969, Variance=0.000682, Gini=0.9209, MaxUsage=0.160, ActiveExperts=14
2025-09-17 12:31:59,368 - Layer 44: Entropy=3.7969, Variance=0.000581, Gini=0.9072, MaxUsage=0.160, ActiveExperts=16
2025-09-17 12:31:59,369 - Layer 45: Entropy=3.8594, Variance=0.000631, Gini=0.9153, MaxUsage=0.160, ActiveExperts=15
2025-09-17 12:31:59,369 - Layer 46: Entropy=3.8281, Variance=0.000657, Gini=0.9203, MaxUsage=0.160, ActiveExperts=14
2025-09-17 12:31:59,370 - Layer 47: Entropy=3.5625, Variance=0.000707, Gini=0.9216, MaxUsage=0.200, ActiveExperts=14
2025-09-17 12:31:59,370 - 
Prompt 108: The woman dangled the biscuit above the dog.
The dog jumped up.
2025-09-17 12:31:59,371 - Input tokens: 24
2025-09-17 12:31:59,371 - 
=== MoE Routing Analysis for English - Prompt 108 ===
2025-09-17 12:32:00,257 - Analyzing ALL 48 MoE layers
2025-09-17 12:32:00,260 - Layer  0: Entropy=4.2500, Variance=0.000567, Gini=0.9043, MaxUsage=0.167, ActiveExperts=16
2025-09-17 12:32:00,260 - Layer  1: Entropy=4.2188, Variance=0.000540, Gini=0.8978, MaxUsage=0.125, ActiveExperts=17
2025-09-17 12:32:00,261 - Layer  2: Entropy=4.0000, Variance=0.000622, Gini=0.9134, MaxUsage=0.167, ActiveExperts=15
2025-09-17 12:32:00,262 - Layer  3: Entropy=3.9844, Variance=0.000567, Gini=0.9095, MaxUsage=0.125, ActiveExperts=15
2025-09-17 12:32:00,262 - Layer  4: Entropy=4.0312, Variance=0.001442, Gini=0.9505, MaxUsage=0.375, ActiveExperts=11
2025-09-17 12:32:00,263 - Layer  5: Entropy=4.0000, Variance=0.001497, Gini=0.9551, MaxUsage=0.375, ActiveExperts=10
2025-09-17 12:32:00,264 - Layer  6: Entropy=4.1562, Variance=0.000868, Gini=0.9310, MaxUsage=0.250, ActiveExperts=13
2025-09-17 12:32:00,264 - Layer  7: Entropy=3.9844, Variance=0.001552, Gini=0.9395, MaxUsage=0.417, ActiveExperts=13
2025-09-17 12:32:00,265 - Layer  8: Entropy=3.8906, Variance=0.001770, Gini=0.9622, MaxUsage=0.417, ActiveExperts=9
2025-09-17 12:32:00,266 - Layer  9: Entropy=3.8438, Variance=0.001005, Gini=0.9355, MaxUsage=0.292, ActiveExperts=12
2025-09-17 12:32:00,266 - Layer 10: Entropy=3.9844, Variance=0.004504, Gini=0.9837, MaxUsage=0.750, ActiveExperts=5
2025-09-17 12:32:00,267 - Layer 11: Entropy=4.1250, Variance=0.000759, Gini=0.9271, MaxUsage=0.208, ActiveExperts=13
2025-09-17 12:32:00,267 - Layer 12: Entropy=4.0000, Variance=0.000841, Gini=0.9355, MaxUsage=0.208, ActiveExperts=12
2025-09-17 12:32:00,268 - Layer 13: Entropy=3.8906, Variance=0.000595, Gini=0.9141, MaxUsage=0.125, ActiveExperts=14
2025-09-17 12:32:00,269 - Layer 14: Entropy=3.8750, Variance=0.001880, Gini=0.9668, MaxUsage=0.417, ActiveExperts=7
2025-09-17 12:32:00,269 - Layer 15: Entropy=3.8906, Variance=0.000786, Gini=0.9297, MaxUsage=0.208, ActiveExperts=13
2025-09-17 12:32:00,270 - Layer 16: Entropy=3.7344, Variance=0.001497, Gini=0.9629, MaxUsage=0.333, ActiveExperts=7
2025-09-17 12:32:00,271 - Layer 17: Entropy=3.9375, Variance=0.001606, Gini=0.9603, MaxUsage=0.375, ActiveExperts=9
2025-09-17 12:32:00,271 - Layer 18: Entropy=4.0000, Variance=0.001114, Gini=0.9453, MaxUsage=0.292, ActiveExperts=11
2025-09-17 12:32:00,272 - Layer 19: Entropy=3.8125, Variance=0.001415, Gini=0.9596, MaxUsage=0.333, ActiveExperts=8
2025-09-17 12:32:00,272 - Layer 20: Entropy=3.7812, Variance=0.001579, Gini=0.9570, MaxUsage=0.375, ActiveExperts=10
2025-09-17 12:32:00,273 - Layer 21: Entropy=3.7031, Variance=0.001032, Gini=0.9466, MaxUsage=0.250, ActiveExperts=10
2025-09-17 12:32:00,274 - Layer 22: Entropy=3.7500, Variance=0.001606, Gini=0.9499, MaxUsage=0.417, ActiveExperts=11
2025-09-17 12:32:00,274 - Layer 23: Entropy=3.7812, Variance=0.001059, Gini=0.9447, MaxUsage=0.250, ActiveExperts=11
2025-09-17 12:32:00,275 - Layer 24: Entropy=3.8594, Variance=0.001552, Gini=0.9525, MaxUsage=0.375, ActiveExperts=11
2025-09-17 12:32:00,276 - Layer 25: Entropy=3.6875, Variance=0.000786, Gini=0.9297, MaxUsage=0.208, ActiveExperts=13
2025-09-17 12:32:00,276 - Layer 26: Entropy=3.7344, Variance=0.000950, Gini=0.9408, MaxUsage=0.208, ActiveExperts=11
2025-09-17 12:32:00,277 - Layer 27: Entropy=3.7344, Variance=0.001278, Gini=0.9557, MaxUsage=0.292, ActiveExperts=9
2025-09-17 12:32:00,278 - Layer 28: Entropy=3.6875, Variance=0.001087, Gini=0.9466, MaxUsage=0.250, ActiveExperts=11
2025-09-17 12:32:00,278 - Layer 29: Entropy=3.7344, Variance=0.001688, Gini=0.9583, MaxUsage=0.417, ActiveExperts=9
2025-09-17 12:32:00,279 - Layer 30: Entropy=3.8281, Variance=0.000923, Gini=0.9421, MaxUsage=0.208, ActiveExperts=11
2025-09-17 12:32:00,279 - Layer 31: Entropy=3.7812, Variance=0.001278, Gini=0.9557, MaxUsage=0.292, ActiveExperts=9
2025-09-17 12:32:00,280 - Layer 32: Entropy=3.6406, Variance=0.001661, Gini=0.9642, MaxUsage=0.375, ActiveExperts=8
2025-09-17 12:32:00,281 - Layer 33: Entropy=3.6094, Variance=0.001005, Gini=0.9453, MaxUsage=0.250, ActiveExperts=10
2025-09-17 12:32:00,281 - Layer 34: Entropy=3.6875, Variance=0.001716, Gini=0.9577, MaxUsage=0.417, ActiveExperts=10
2025-09-17 12:32:00,282 - Layer 35: Entropy=3.8125, Variance=0.001634, Gini=0.9635, MaxUsage=0.375, ActiveExperts=8
2025-09-17 12:32:00,283 - Layer 36: Entropy=3.7031, Variance=0.001087, Gini=0.9512, MaxUsage=0.208, ActiveExperts=9
2025-09-17 12:32:00,283 - Layer 37: Entropy=3.5469, Variance=0.000786, Gini=0.9115, MaxUsage=0.250, ActiveExperts=16
2025-09-17 12:32:00,284 - Layer 38: Entropy=3.6250, Variance=0.001114, Gini=0.9453, MaxUsage=0.292, ActiveExperts=11
2025-09-17 12:32:00,284 - Layer 39: Entropy=3.6094, Variance=0.001059, Gini=0.9421, MaxUsage=0.292, ActiveExperts=11
2025-09-17 12:32:00,285 - Layer 40: Entropy=3.5781, Variance=0.001907, Gini=0.9688, MaxUsage=0.375, ActiveExperts=7
2025-09-17 12:32:00,286 - Layer 41: Entropy=3.6875, Variance=0.000513, Gini=0.8965, MaxUsage=0.125, ActiveExperts=17
2025-09-17 12:32:00,286 - Layer 42: Entropy=3.6250, Variance=0.000977, Gini=0.9284, MaxUsage=0.292, ActiveExperts=14
2025-09-17 12:32:00,287 - Layer 43: Entropy=3.7500, Variance=0.000813, Gini=0.9349, MaxUsage=0.167, ActiveExperts=12
2025-09-17 12:32:00,288 - Layer 44: Entropy=3.7500, Variance=0.000540, Gini=0.9036, MaxUsage=0.125, ActiveExperts=16
2025-09-17 12:32:00,288 - Layer 45: Entropy=3.8125, Variance=0.000677, Gini=0.9212, MaxUsage=0.167, ActiveExperts=14
2025-09-17 12:32:00,289 - Layer 46: Entropy=3.7812, Variance=0.000813, Gini=0.9349, MaxUsage=0.167, ActiveExperts=12
2025-09-17 12:32:00,289 - Layer 47: Entropy=3.4688, Variance=0.000704, Gini=0.9219, MaxUsage=0.167, ActiveExperts=14
2025-09-17 12:32:00,290 - 
Prompt 109: The clock stopped ticking.
The clock showed the wrong time.
2025-09-17 12:32:00,290 - Input tokens: 20
2025-09-17 12:32:00,290 - 
=== MoE Routing Analysis for English - Prompt 109 ===
2025-09-17 12:32:01,228 - Analyzing ALL 48 MoE layers
2025-09-17 12:32:01,231 - Layer  0: Entropy=4.2812, Variance=0.000726, Gini=0.9281, MaxUsage=0.150, ActiveExperts=12
2025-09-17 12:32:01,231 - Layer  1: Entropy=4.1875, Variance=0.000687, Gini=0.9227, MaxUsage=0.150, ActiveExperts=13
2025-09-17 12:32:01,232 - Layer  2: Entropy=3.9062, Variance=0.000568, Gini=0.9055, MaxUsage=0.150, ActiveExperts=15
2025-09-17 12:32:01,233 - Layer  3: Entropy=3.9844, Variance=0.000962, Gini=0.9406, MaxUsage=0.250, ActiveExperts=11
2025-09-17 12:32:01,233 - Layer  4: Entropy=4.0625, Variance=0.001001, Gini=0.9289, MaxUsage=0.300, ActiveExperts=13
2025-09-17 12:32:01,234 - Layer  5: Entropy=4.0625, Variance=0.001198, Gini=0.9305, MaxUsage=0.350, ActiveExperts=13
2025-09-17 12:32:01,235 - Layer  6: Entropy=4.2500, Variance=0.001041, Gini=0.9430, MaxUsage=0.250, ActiveExperts=11
2025-09-17 12:32:01,235 - Layer  7: Entropy=4.1250, Variance=0.000883, Gini=0.9328, MaxUsage=0.250, ActiveExperts=12
2025-09-17 12:32:01,236 - Layer  8: Entropy=4.0625, Variance=0.000883, Gini=0.9398, MaxUsage=0.200, ActiveExperts=10
2025-09-17 12:32:01,237 - Layer  9: Entropy=4.0312, Variance=0.000923, Gini=0.9352, MaxUsage=0.250, ActiveExperts=12
2025-09-17 12:32:01,237 - Layer 10: Entropy=4.0312, Variance=0.001001, Gini=0.9289, MaxUsage=0.300, ActiveExperts=13
2025-09-17 12:32:01,238 - Layer 11: Entropy=4.1562, Variance=0.000529, Gini=0.9023, MaxUsage=0.100, ActiveExperts=15
2025-09-17 12:32:01,239 - Layer 12: Entropy=4.0938, Variance=0.000568, Gini=0.9055, MaxUsage=0.150, ActiveExperts=15
2025-09-17 12:32:01,239 - Layer 13: Entropy=3.9062, Variance=0.000647, Gini=0.9156, MaxUsage=0.150, ActiveExperts=14
2025-09-17 12:32:01,240 - Layer 14: Entropy=3.9688, Variance=0.000765, Gini=0.9258, MaxUsage=0.200, ActiveExperts=13
2025-09-17 12:32:01,240 - Layer 15: Entropy=3.9688, Variance=0.000529, Gini=0.9023, MaxUsage=0.100, ActiveExperts=15
2025-09-17 12:32:01,241 - Layer 16: Entropy=3.8906, Variance=0.001395, Gini=0.9555, MaxUsage=0.350, ActiveExperts=9
2025-09-17 12:32:01,242 - Layer 17: Entropy=3.9844, Variance=0.002025, Gini=0.9664, MaxUsage=0.450, ActiveExperts=8
2025-09-17 12:32:01,242 - Layer 18: Entropy=4.0938, Variance=0.001277, Gini=0.9547, MaxUsage=0.300, ActiveExperts=9
2025-09-17 12:32:01,243 - Layer 19: Entropy=3.9531, Variance=0.001356, Gini=0.9594, MaxUsage=0.300, ActiveExperts=8
2025-09-17 12:32:01,244 - Layer 20: Entropy=3.9375, Variance=0.001474, Gini=0.9578, MaxUsage=0.350, ActiveExperts=9
2025-09-17 12:32:01,244 - Layer 21: Entropy=3.9688, Variance=0.001513, Gini=0.9609, MaxUsage=0.350, ActiveExperts=8
2025-09-17 12:32:01,245 - Layer 22: Entropy=3.8438, Variance=0.001198, Gini=0.9500, MaxUsage=0.300, ActiveExperts=10
2025-09-17 12:32:01,245 - Layer 23: Entropy=3.8906, Variance=0.001001, Gini=0.9461, MaxUsage=0.200, ActiveExperts=10
2025-09-17 12:32:01,246 - Layer 24: Entropy=4.0000, Variance=0.001316, Gini=0.9492, MaxUsage=0.350, ActiveExperts=10
2025-09-17 12:32:01,247 - Layer 25: Entropy=3.7188, Variance=0.000962, Gini=0.9406, MaxUsage=0.250, ActiveExperts=11
2025-09-17 12:32:01,247 - Layer 26: Entropy=3.8750, Variance=0.000805, Gini=0.9320, MaxUsage=0.200, ActiveExperts=12
2025-09-17 12:32:01,248 - Layer 27: Entropy=3.8750, Variance=0.000608, Gini=0.9148, MaxUsage=0.100, ActiveExperts=13
2025-09-17 12:32:01,249 - Layer 28: Entropy=3.8906, Variance=0.000805, Gini=0.9320, MaxUsage=0.200, ActiveExperts=12
2025-09-17 12:32:01,249 - Layer 29: Entropy=3.8594, Variance=0.001395, Gini=0.9555, MaxUsage=0.350, ActiveExperts=9
2025-09-17 12:32:01,250 - Layer 30: Entropy=3.8906, Variance=0.001316, Gini=0.9563, MaxUsage=0.300, ActiveExperts=9
2025-09-17 12:32:01,251 - Layer 31: Entropy=3.9531, Variance=0.001277, Gini=0.9547, MaxUsage=0.300, ActiveExperts=9
2025-09-17 12:32:01,251 - Layer 32: Entropy=3.8438, Variance=0.001001, Gini=0.9289, MaxUsage=0.300, ActiveExperts=13
2025-09-17 12:32:01,252 - Layer 33: Entropy=3.8906, Variance=0.000923, Gini=0.9430, MaxUsage=0.200, ActiveExperts=10
2025-09-17 12:32:01,252 - Layer 34: Entropy=3.7656, Variance=0.001120, Gini=0.9492, MaxUsage=0.250, ActiveExperts=10
2025-09-17 12:32:01,253 - Layer 35: Entropy=3.8594, Variance=0.001513, Gini=0.9469, MaxUsage=0.400, ActiveExperts=11
2025-09-17 12:32:01,254 - Layer 36: Entropy=3.8125, Variance=0.001120, Gini=0.9508, MaxUsage=0.250, ActiveExperts=9
2025-09-17 12:32:01,254 - Layer 37: Entropy=3.5938, Variance=0.000805, Gini=0.9320, MaxUsage=0.200, ActiveExperts=12
2025-09-17 12:32:01,255 - Layer 38: Entropy=3.8125, Variance=0.000687, Gini=0.9164, MaxUsage=0.150, ActiveExperts=14
2025-09-17 12:32:01,256 - Layer 39: Entropy=3.7969, Variance=0.000687, Gini=0.9227, MaxUsage=0.150, ActiveExperts=13
2025-09-17 12:32:01,256 - Layer 40: Entropy=3.7188, Variance=0.000923, Gini=0.9398, MaxUsage=0.200, ActiveExperts=11
2025-09-17 12:32:01,257 - Layer 41: Entropy=3.7656, Variance=0.000805, Gini=0.9320, MaxUsage=0.200, ActiveExperts=12
2025-09-17 12:32:01,257 - Layer 42: Entropy=3.7656, Variance=0.000568, Gini=0.9055, MaxUsage=0.150, ActiveExperts=15
2025-09-17 12:32:01,258 - Layer 43: Entropy=3.9219, Variance=0.000765, Gini=0.9258, MaxUsage=0.200, ActiveExperts=13
2025-09-17 12:32:01,259 - Layer 44: Entropy=3.8438, Variance=0.000844, Gini=0.9266, MaxUsage=0.250, ActiveExperts=13
2025-09-17 12:32:01,259 - Layer 45: Entropy=3.9219, Variance=0.000765, Gini=0.9320, MaxUsage=0.150, ActiveExperts=11
2025-09-17 12:32:01,260 - Layer 46: Entropy=3.8438, Variance=0.001238, Gini=0.9508, MaxUsage=0.300, ActiveExperts=10
2025-09-17 12:32:01,261 - Layer 47: Entropy=3.5000, Variance=0.000726, Gini=0.9242, MaxUsage=0.150, ActiveExperts=13
2025-09-17 12:32:01,261 - 
Prompt 110: The fugitive hid from the police.
The fugitive remained at large.
2025-09-17 12:32:01,261 - Input tokens: 23
2025-09-17 12:32:01,261 - 
=== MoE Routing Analysis for English - Prompt 110 ===
2025-09-17 12:32:02,210 - Analyzing ALL 48 MoE layers
2025-09-17 12:32:02,213 - Layer  0: Entropy=4.2812, Variance=0.000608, Gini=0.9154, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:32:02,214 - Layer  1: Entropy=4.1875, Variance=0.000698, Gini=0.9215, MaxUsage=0.174, ActiveExperts=14
2025-09-17 12:32:02,215 - Layer  2: Entropy=3.9062, Variance=0.000668, Gini=0.9066, MaxUsage=0.217, ActiveExperts=16
2025-09-17 12:32:02,215 - Layer  3: Entropy=4.0000, Variance=0.000668, Gini=0.9195, MaxUsage=0.174, ActiveExperts=14
2025-09-17 12:32:02,216 - Layer  4: Entropy=4.0625, Variance=0.000489, Gini=0.8964, MaxUsage=0.087, ActiveExperts=16
2025-09-17 12:32:02,217 - Layer  5: Entropy=4.0312, Variance=0.000757, Gini=0.9310, MaxUsage=0.174, ActiveExperts=12
2025-09-17 12:32:02,217 - Layer  6: Entropy=4.1562, Variance=0.001055, Gini=0.9344, MaxUsage=0.304, ActiveExperts=13
2025-09-17 12:32:02,218 - Layer  7: Entropy=4.0312, Variance=0.001710, Gini=0.9616, MaxUsage=0.391, ActiveExperts=9
2025-09-17 12:32:02,219 - Layer  8: Entropy=4.0312, Variance=0.001085, Gini=0.9487, MaxUsage=0.261, ActiveExperts=10
2025-09-17 12:32:02,219 - Layer  9: Entropy=3.8125, Variance=0.002692, Gini=0.9691, MaxUsage=0.565, ActiveExperts=8
2025-09-17 12:32:02,220 - Layer 10: Entropy=4.0312, Variance=0.000966, Gini=0.9399, MaxUsage=0.261, ActiveExperts=11
2025-09-17 12:32:02,221 - Layer 11: Entropy=4.1562, Variance=0.000698, Gini=0.9263, MaxUsage=0.130, ActiveExperts=12
2025-09-17 12:32:02,221 - Layer 12: Entropy=4.0938, Variance=0.000846, Gini=0.9351, MaxUsage=0.217, ActiveExperts=12
2025-09-17 12:32:02,222 - Layer 13: Entropy=3.9062, Variance=0.000430, Gini=0.8815, MaxUsage=0.087, ActiveExperts=18
2025-09-17 12:32:02,222 - Layer 14: Entropy=3.9375, Variance=0.001978, Gini=0.9528, MaxUsage=0.478, ActiveExperts=11
2025-09-17 12:32:02,223 - Layer 15: Entropy=3.9688, Variance=0.000608, Gini=0.9154, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:32:02,224 - Layer 16: Entropy=3.7656, Variance=0.004389, Gini=0.9834, MaxUsage=0.739, ActiveExperts=5
2025-09-17 12:32:02,224 - Layer 17: Entropy=3.9844, Variance=0.001501, Gini=0.9501, MaxUsage=0.391, ActiveExperts=11
2025-09-17 12:32:02,225 - Layer 18: Entropy=4.1875, Variance=0.000906, Gini=0.9392, MaxUsage=0.217, ActiveExperts=11
2025-09-17 12:32:02,226 - Layer 19: Entropy=3.9531, Variance=0.001859, Gini=0.9691, MaxUsage=0.391, ActiveExperts=7
2025-09-17 12:32:02,226 - Layer 20: Entropy=3.8906, Variance=0.001114, Gini=0.9521, MaxUsage=0.217, ActiveExperts=9
2025-09-17 12:32:02,227 - Layer 21: Entropy=3.7969, Variance=0.001888, Gini=0.9657, MaxUsage=0.435, ActiveExperts=7
2025-09-17 12:32:02,228 - Layer 22: Entropy=3.8281, Variance=0.000608, Gini=0.9154, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:32:02,228 - Layer 23: Entropy=3.8438, Variance=0.000966, Gini=0.9385, MaxUsage=0.217, ActiveExperts=12
2025-09-17 12:32:02,229 - Layer 24: Entropy=3.9375, Variance=0.001233, Gini=0.9548, MaxUsage=0.217, ActiveExperts=9
2025-09-17 12:32:02,229 - Layer 25: Entropy=3.6875, Variance=0.000668, Gini=0.9195, MaxUsage=0.174, ActiveExperts=14
2025-09-17 12:32:02,230 - Layer 26: Entropy=3.7656, Variance=0.001085, Gini=0.9399, MaxUsage=0.304, ActiveExperts=12
2025-09-17 12:32:02,231 - Layer 27: Entropy=3.7344, Variance=0.000638, Gini=0.9134, MaxUsage=0.174, ActiveExperts=15
2025-09-17 12:32:02,231 - Layer 28: Entropy=3.7500, Variance=0.001114, Gini=0.9501, MaxUsage=0.261, ActiveExperts=10
2025-09-17 12:32:02,232 - Layer 29: Entropy=3.7500, Variance=0.001293, Gini=0.9474, MaxUsage=0.348, ActiveExperts=11
2025-09-17 12:32:02,233 - Layer 30: Entropy=3.8906, Variance=0.000936, Gini=0.9365, MaxUsage=0.261, ActiveExperts=12
2025-09-17 12:32:02,233 - Layer 31: Entropy=3.8281, Variance=0.001620, Gini=0.9657, MaxUsage=0.348, ActiveExperts=7
2025-09-17 12:32:02,234 - Layer 32: Entropy=3.7188, Variance=0.000876, Gini=0.9399, MaxUsage=0.174, ActiveExperts=11
2025-09-17 12:32:02,235 - Layer 33: Entropy=3.6094, Variance=0.002543, Gini=0.9752, MaxUsage=0.522, ActiveExperts=6
2025-09-17 12:32:02,235 - Layer 34: Entropy=3.6406, Variance=0.000757, Gini=0.9310, MaxUsage=0.174, ActiveExperts=12
2025-09-17 12:32:02,236 - Layer 35: Entropy=3.7969, Variance=0.001293, Gini=0.9474, MaxUsage=0.348, ActiveExperts=11
2025-09-17 12:32:02,236 - Layer 36: Entropy=3.7188, Variance=0.001293, Gini=0.9562, MaxUsage=0.304, ActiveExperts=9
2025-09-17 12:32:02,237 - Layer 37: Entropy=3.5781, Variance=0.000727, Gini=0.9270, MaxUsage=0.174, ActiveExperts=13
2025-09-17 12:32:02,238 - Layer 38: Entropy=3.6719, Variance=0.000966, Gini=0.9385, MaxUsage=0.261, ActiveExperts=12
2025-09-17 12:32:02,238 - Layer 39: Entropy=3.7031, Variance=0.000608, Gini=0.9154, MaxUsage=0.130, ActiveExperts=14
