2025-09-17 12:21:05,775 - === ALL LAYERS MoE Analysis Started ===
2025-09-17 12:21:05,784 - Loading model and tokenizer...
2025-09-17 12:21:37,639 - 
Prompt 1: Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5.
24
2025-09-17 12:21:37,658 - Input tokens: 47
2025-09-17 12:21:37,658 - 
=== MoE Routing Analysis for English - Prompt 1 ===
2025-09-17 12:21:39,269 - Analyzing ALL 48 MoE layers
2025-09-17 12:21:39,306 - Layer  0: Entropy=4.3125, Variance=0.000284, Gini=0.8270, MaxUsage=0.085, ActiveExperts=30
2025-09-17 12:25:19,513 - Layer  6: Entropy=4.1562, Variance=0.001174, Gini=0.9494, MaxUsage=0.304, ActiveExperts=10
2025-09-17 12:25:19,514 - Layer  7: Entropy=3.9531, Variance=0.001263, Gini=0.9562, MaxUsage=0.261, ActiveExperts=9
2025-09-17 12:25:19,514 - Layer  8: Entropy=4.0312, Variance=0.000549, Gini=0.8957, MaxUsage=0.174, ActiveExperts=17
2025-09-17 12:25:19,515 - Layer  9: Entropy=4.0312, Variance=0.000549, Gini=0.9066, MaxUsage=0.130, ActiveExperts=15
2025-09-17 12:25:19,516 - Layer 10: Entropy=4.0312, Variance=0.000608, Gini=0.9154, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:25:19,516 - Layer 11: Entropy=4.1562, Variance=0.000638, Gini=0.9181, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:25:19,517 - Layer 12: Entropy=4.0312, Variance=0.000579, Gini=0.9039, MaxUsage=0.174, ActiveExperts=16
2025-09-17 12:25:19,518 - Layer 13: Entropy=3.9219, Variance=0.000638, Gini=0.9181, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:25:19,518 - Layer 14: Entropy=3.9844, Variance=0.001531, Gini=0.9541, MaxUsage=0.391, ActiveExperts=10
2025-09-17 12:25:19,519 - Layer 15: Entropy=3.9062, Variance=0.000936, Gini=0.9419, MaxUsage=0.217, ActiveExperts=11
2025-09-17 12:25:19,519 - Layer 16: Entropy=3.9375, Variance=0.000757, Gini=0.9310, MaxUsage=0.174, ActiveExperts=12
2025-09-17 12:25:19,520 - Layer 17: Entropy=3.8906, Variance=0.000906, Gini=0.9317, MaxUsage=0.261, ActiveExperts=13
2025-09-17 12:25:19,521 - Layer 18: Entropy=3.9688, Variance=0.001144, Gini=0.9514, MaxUsage=0.261, ActiveExperts=8
2025-09-17 12:25:19,521 - Layer 19: Entropy=3.7969, Variance=0.001799, Gini=0.9698, MaxUsage=0.348, ActiveExperts=6
2025-09-17 12:25:19,522 - Layer 20: Entropy=3.8438, Variance=0.001412, Gini=0.9562, MaxUsage=0.348, ActiveExperts=9
2025-09-17 12:25:19,523 - Layer 21: Entropy=3.7656, Variance=0.000906, Gini=0.9426, MaxUsage=0.174, ActiveExperts=10
2025-09-17 12:25:19,523 - Layer 22: Entropy=3.7500, Variance=0.000846, Gini=0.9378, MaxUsage=0.174, ActiveExperts=11
2025-09-17 12:25:19,524 - Layer 23: Entropy=3.7656, Variance=0.001501, Gini=0.9501, MaxUsage=0.391, ActiveExperts=11
2025-09-17 12:25:19,524 - Layer 24: Entropy=3.8438, Variance=0.001233, Gini=0.9406, MaxUsage=0.348, ActiveExperts=12
2025-09-17 12:25:19,525 - Layer 25: Entropy=3.6875, Variance=0.000668, Gini=0.9195, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:25:19,526 - Layer 26: Entropy=3.8438, Variance=0.000698, Gini=0.9215, MaxUsage=0.174, ActiveExperts=14
2025-09-17 12:25:19,526 - Layer 27: Entropy=3.7031, Variance=0.000966, Gini=0.9385, MaxUsage=0.261, ActiveExperts=12
2025-09-17 12:25:19,527 - Layer 28: Entropy=3.8281, Variance=0.000787, Gini=0.9297, MaxUsage=0.174, ActiveExperts=13
2025-09-17 12:25:19,528 - Layer 29: Entropy=3.7500, Variance=0.000459, Gini=0.8896, MaxUsage=0.087, ActiveExperts=17
2025-09-17 12:25:19,528 - Layer 30: Entropy=3.8125, Variance=0.001293, Gini=0.9528, MaxUsage=0.304, ActiveExperts=10
2025-09-17 12:25:19,529 - Layer 31: Entropy=3.7188, Variance=0.001353, Gini=0.9589, MaxUsage=0.304, ActiveExperts=7
2025-09-17 12:25:19,529 - Layer 32: Entropy=3.8281, Variance=0.000638, Gini=0.9181, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:25:19,530 - Layer 33: Entropy=3.7344, Variance=0.000817, Gini=0.9365, MaxUsage=0.174, ActiveExperts=11
2025-09-17 12:25:19,531 - Layer 34: Entropy=3.6875, Variance=0.001055, Gini=0.9487, MaxUsage=0.217, ActiveExperts=10
2025-09-17 12:25:19,531 - Layer 35: Entropy=3.7188, Variance=0.001323, Gini=0.9507, MaxUsage=0.348, ActiveExperts=10
2025-09-17 12:25:19,532 - Layer 36: Entropy=3.6719, Variance=0.000698, Gini=0.9243, MaxUsage=0.174, ActiveExperts=13
2025-09-17 12:25:19,533 - Layer 37: Entropy=3.5781, Variance=0.000638, Gini=0.9134, MaxUsage=0.174, ActiveExperts=15
2025-09-17 12:25:19,533 - Layer 38: Entropy=3.7656, Variance=0.000638, Gini=0.9134, MaxUsage=0.174, ActiveExperts=15
2025-09-17 12:25:19,534 - Layer 39: Entropy=3.6250, Variance=0.000906, Gini=0.9317, MaxUsage=0.261, ActiveExperts=13
2025-09-17 12:25:19,534 - Layer 40: Entropy=3.7344, Variance=0.000638, Gini=0.9181, MaxUsage=0.130, ActiveExperts=14
2025-09-17 12:25:19,535 - Layer 41: Entropy=3.6875, Variance=0.000549, Gini=0.9066, MaxUsage=0.130, ActiveExperts=15
2025-09-17 12:25:19,536 - Layer 42: Entropy=3.7031, Variance=0.000549, Gini=0.9066, MaxUsage=0.130, ActiveExperts=15
2025-09-17 12:25:19,536 - Layer 43: Entropy=3.8125, Variance=0.000549, Gini=0.9032, MaxUsage=0.130, ActiveExperts=16
2025-09-17 12:25:19,537 - Layer 44: Entropy=3.7969, Variance=0.000906, Gini=0.9378, MaxUsage=0.217, ActiveExperts=12
2025-09-17 12:25:19,538 - Layer 45: Entropy=3.7656, Variance=0.000579, Gini=0.9100, MaxUsage=0.130, ActiveExperts=15
2025-09-17 12:25:19,538 - Layer 46: Entropy=3.7969, Variance=0.000608, Gini=0.9059, MaxUsage=0.174, ActiveExperts=16
2025-09-17 12:25:19,539 - Layer 47: Entropy=3.6094, Variance=0.000519, Gini=0.9005, MaxUsage=0.130, ActiveExperts=16
2025-09-17 12:25:19,539 - 
Prompt 196: Typical clinical symptoms following infection with astroviruses include which of the following?
Gastroenteritis in children
2025-09-17 12:25:19,540 - Input tokens: 31
2025-09-17 12:25:19,540 - 
=== MoE Routing Analysis for English - Prompt 196 ===
2025-09-17 12:25:20,541 - Analyzing ALL 48 MoE layers
2025-09-17 12:25:20,544 - Layer  0: Entropy=4.2500, Variance=0.000340, Gini=0.8541, MaxUsage=0.097, ActiveExperts=23
2025-09-17 12:25:20,545 - Layer  1: Entropy=4.2188, Variance=0.000487, Gini=0.8853, MaxUsage=0.161, ActiveExperts=20
2025-09-17 12:25:20,546 - Layer  2: Entropy=3.9688, Variance=0.000438, Gini=0.8773, MaxUsage=0.129, ActiveExperts=21
2025-09-17 12:25:20,546 - Layer  3: Entropy=3.9219, Variance=0.000717, Gini=0.9231, MaxUsage=0.194, ActiveExperts=15
2025-09-17 12:25:20,547 - Layer  4: Entropy=4.0000, Variance=0.000963, Gini=0.9383, MaxUsage=0.258, ActiveExperts=13
2025-09-17 12:25:20,548 - Layer  5: Entropy=3.9688, Variance=0.000619, Gini=0.9146, MaxUsage=0.129, ActiveExperts=16
2025-09-17 12:25:20,548 - Layer  6: Entropy=3.9688, Variance=0.001503, Gini=0.9609, MaxUsage=0.355, ActiveExperts=8
2025-09-17 12:25:20,549 - Layer  7: Entropy=3.9062, Variance=0.001045, Gini=0.9468, MaxUsage=0.258, ActiveExperts=11
2025-09-17 12:25:20,550 - Layer  8: Entropy=3.9844, Variance=0.000717, Gini=0.9221, MaxUsage=0.194, ActiveExperts=15
2025-09-17 12:25:20,550 - Layer  9: Entropy=3.9062, Variance=0.001864, Gini=0.9574, MaxUsage=0.452, ActiveExperts=11
2025-09-17 12:25:20,551 - Layer 10: Entropy=4.0625, Variance=0.000422, Gini=0.8808, MaxUsage=0.097, ActiveExperts=20
2025-09-17 12:25:20,551 - Layer 11: Entropy=4.0625, Variance=0.001143, Gini=0.9433, MaxUsage=0.290, ActiveExperts=13
2025-09-17 12:25:20,552 - Layer 12: Entropy=4.0625, Variance=0.002290, Gini=0.9604, MaxUsage=0.516, ActiveExperts=11
2025-09-17 12:25:20,553 - Layer 13: Entropy=4.0312, Variance=0.000389, Gini=0.8717, MaxUsage=0.097, ActiveExperts=21
2025-09-17 12:25:20,553 - Layer 14: Entropy=3.9844, Variance=0.000864, Gini=0.9322, MaxUsage=0.226, ActiveExperts=14
2025-09-17 12:25:20,554 - Layer 15: Entropy=3.9219, Variance=0.002306, Gini=0.9705, MaxUsage=0.484, ActiveExperts=8
2025-09-17 12:25:20,555 - Layer 16: Entropy=3.9688, Variance=0.003503, Gini=0.9801, MaxUsage=0.645, ActiveExperts=6
2025-09-17 12:25:20,555 - Layer 17: Entropy=4.0000, Variance=0.002028, Gini=0.9564, MaxUsage=0.484, ActiveExperts=11
2025-09-17 12:25:20,556 - Layer 18: Entropy=3.8594, Variance=0.002143, Gini=0.9715, MaxUsage=0.452, ActiveExperts=7
2025-09-17 12:25:20,556 - Layer 19: Entropy=3.7812, Variance=0.001405, Gini=0.9594, MaxUsage=0.323, ActiveExperts=9
2025-09-17 12:25:20,557 - Layer 20: Entropy=3.8281, Variance=0.001438, Gini=0.9468, MaxUsage=0.387, ActiveExperts=12
2025-09-17 12:25:20,558 - Layer 21: Entropy=3.8438, Variance=0.001110, Gini=0.9509, MaxUsage=0.258, ActiveExperts=10
2025-09-17 12:25:20,558 - Layer 22: Entropy=3.8906, Variance=0.000881, Gini=0.9236, MaxUsage=0.258, ActiveExperts=16
2025-09-17 12:25:20,559 - Layer 23: Entropy=3.8906, Variance=0.001323, Gini=0.9589, MaxUsage=0.290, ActiveExperts=8
2025-09-17 12:25:20,560 - Layer 24: Entropy=4.0000, Variance=0.001979, Gini=0.9624, MaxUsage=0.452, ActiveExperts=10
2025-09-17 12:25:20,560 - Layer 25: Entropy=3.8438, Variance=0.000750, Gini=0.9221, MaxUsage=0.226, ActiveExperts=15
2025-09-17 12:25:20,561 - Layer 26: Entropy=3.8906, Variance=0.001618, Gini=0.9468, MaxUsage=0.419, ActiveExperts=13
2025-09-17 12:25:20,561 - Layer 27: Entropy=3.7812, Variance=0.002323, Gini=0.9655, MaxUsage=0.516, ActiveExperts=9
2025-09-17 12:25:20,562 - Layer 28: Entropy=3.8750, Variance=0.003290, Gini=0.9801, MaxUsage=0.613, ActiveExperts=5
2025-09-17 12:25:20,563 - Layer 29: Entropy=3.9062, Variance=0.002536, Gini=0.9660, MaxUsage=0.548, ActiveExperts=9
2025-09-17 12:25:20,563 - Layer 30: Entropy=3.7188, Variance=0.001782, Gini=0.9640, MaxUsage=0.419, ActiveExperts=8
2025-09-17 12:25:20,564 - Layer 31: Entropy=3.7969, Variance=0.000995, Gini=0.9423, MaxUsage=0.258, ActiveExperts=11
2025-09-17 12:25:20,564 - Layer 32: Entropy=3.7969, Variance=0.000963, Gini=0.9297, MaxUsage=0.258, ActiveExperts=15
2025-09-17 12:25:20,565 - Layer 33: Entropy=3.7656, Variance=0.001405, Gini=0.9554, MaxUsage=0.355, ActiveExperts=9
2025-09-17 12:25:20,566 - Layer 34: Entropy=3.8125, Variance=0.000750, Gini=0.9191, MaxUsage=0.226, ActiveExperts=16
2025-09-17 12:25:20,566 - Layer 35: Entropy=3.8281, Variance=0.001094, Gini=0.9463, MaxUsage=0.258, ActiveExperts=12
2025-09-17 12:25:20,567 - Layer 36: Entropy=3.7656, Variance=0.002143, Gini=0.9650, MaxUsage=0.484, ActiveExperts=9
2025-09-17 12:25:20,568 - Layer 37: Entropy=3.7031, Variance=0.000455, Gini=0.8873, MaxUsage=0.129, ActiveExperts=19
2025-09-17 12:25:20,568 - Layer 38: Entropy=3.7031, Variance=0.000995, Gini=0.9337, MaxUsage=0.290, ActiveExperts=14
2025-09-17 12:25:20,569 - Layer 39: Entropy=3.6094, Variance=0.002536, Gini=0.9650, MaxUsage=0.548, ActiveExperts=10
2025-09-17 12:25:20,569 - Layer 40: Entropy=3.6719, Variance=0.002782, Gini=0.9660, MaxUsage=0.581, ActiveExperts=10
2025-09-17 12:25:20,570 - Layer 41: Entropy=3.6406, Variance=0.001749, Gini=0.9372, MaxUsage=0.452, ActiveExperts=15
2025-09-17 12:25:20,571 - Layer 42: Entropy=3.6094, Variance=0.000815, Gini=0.9292, MaxUsage=0.226, ActiveExperts=14
2025-09-17 12:25:20,571 - Layer 43: Entropy=3.6094, Variance=0.001995, Gini=0.9635, MaxUsage=0.452, ActiveExperts=10
2025-09-17 12:25:20,572 - Layer 44: Entropy=3.6250, Variance=0.001225, Gini=0.9352, MaxUsage=0.355, ActiveExperts=14
2025-09-17 12:25:20,572 - Layer 45: Entropy=3.6250, Variance=0.001274, Gini=0.9403, MaxUsage=0.290, ActiveExperts=14
2025-09-17 12:25:20,573 - Layer 46: Entropy=3.7344, Variance=0.001503, Gini=0.9509, MaxUsage=0.387, ActiveExperts=12
2025-09-17 12:25:20,574 - Layer 47: Entropy=3.5469, Variance=0.000700, Gini=0.9216, MaxUsage=0.194, ActiveExperts=15
2025-09-17 12:25:20,574 - 
Prompt 197: Polio can be eradicated by which of the following?
Attention to sewage control and hygiene
2025-09-17 12:25:20,575 - Input tokens: 26
2025-09-17 12:25:20,575 - 
=== MoE Routing Analysis for English - Prompt 197 ===
2025-09-17 12:25:21,585 - Analyzing ALL 48 MoE layers
2025-09-17 12:25:21,588 - Layer  0: Entropy=4.2500, Variance=0.000335, Gini=0.8498, MaxUsage=0.077, ActiveExperts=22
2025-09-17 12:25:21,589 - Layer  1: Entropy=4.1562, Variance=0.000335, Gini=0.8498, MaxUsage=0.077, ActiveExperts=22
2025-09-17 12:25:21,590 - Layer  2: Entropy=3.9688, Variance=0.000358, Gini=0.8600, MaxUsage=0.077, ActiveExperts=21
2025-09-17 12:25:21,590 - Layer  3: Entropy=4.0312, Variance=0.000591, Gini=0.9032, MaxUsage=0.154, ActiveExperts=17
2025-09-17 12:25:21,591 - Layer  4: Entropy=4.0625, Variance=0.000870, Gini=0.9225, MaxUsage=0.269, ActiveExperts=15
2025-09-17 12:25:21,592 - Layer  5: Entropy=4.0625, Variance=0.000567, Gini=0.9069, MaxUsage=0.154, ActiveExperts=16
2025-09-17 12:25:21,592 - Layer  6: Entropy=4.1562, Variance=0.001127, Gini=0.9507, MaxUsage=0.231, ActiveExperts=10
2025-09-17 12:25:21,593 - Layer  7: Entropy=4.0000, Variance=0.000940, Gini=0.9423, MaxUsage=0.231, ActiveExperts=11
2025-09-17 12:25:21,594 - Layer  8: Entropy=4.0312, Variance=0.000824, Gini=0.9309, MaxUsage=0.231, ActiveExperts=13
2025-09-17 12:25:21,594 - Layer  9: Entropy=3.9844, Variance=0.001336, Gini=0.9507, MaxUsage=0.346, ActiveExperts=11
2025-09-17 12:25:21,595 - Layer 10: Entropy=3.9844, Variance=0.000684, Gini=0.9183, MaxUsage=0.192, ActiveExperts=15
2025-09-17 12:25:21,595 - Layer 11: Entropy=4.0312, Variance=0.001057, Gini=0.9357, MaxUsage=0.308, ActiveExperts=13
2025-09-17 12:25:21,596 - Layer 12: Entropy=4.0625, Variance=0.000894, Gini=0.9351, MaxUsage=0.231, ActiveExperts=13
2025-09-17 12:25:21,597 - Layer 13: Entropy=3.9062, Variance=0.000544, Gini=0.9008, MaxUsage=0.154, ActiveExperts=17
2025-09-17 12:25:21,597 - Layer 14: Entropy=3.9844, Variance=0.000870, Gini=0.9225, MaxUsage=0.269, ActiveExperts=15
2025-09-17 12:25:21,598 - Layer 15: Entropy=3.9062, Variance=0.000987, Gini=0.9231, MaxUsage=0.308, ActiveExperts=15
2025-09-17 12:25:21,599 - Layer 16: Entropy=3.9375, Variance=0.000847, Gini=0.9159, MaxUsage=0.269, ActiveExperts=16
2025-09-17 12:25:21,599 - Layer 17: Entropy=4.0000, Variance=0.000847, Gini=0.9315, MaxUsage=0.231, ActiveExperts=13
2025-09-17 12:25:21,600 - Layer 18: Entropy=3.9531, Variance=0.002058, Gini=0.9688, MaxUsage=0.423, ActiveExperts=8
2025-09-17 12:25:21,600 - Layer 19: Entropy=3.8438, Variance=0.001127, Gini=0.9501, MaxUsage=0.231, ActiveExperts=9
2025-09-17 12:25:21,601 - Layer 20: Entropy=3.8125, Variance=0.001103, Gini=0.9477, MaxUsage=0.231, ActiveExperts=11
2025-09-17 12:25:21,602 - Layer 21: Entropy=3.8594, Variance=0.001266, Gini=0.9567, MaxUsage=0.269, ActiveExperts=9
2025-09-17 12:25:21,602 - Layer 22: Entropy=3.8438, Variance=0.000707, Gini=0.9111, MaxUsage=0.231, ActiveExperts=16
2025-09-17 12:25:21,603 - Layer 23: Entropy=3.7969, Variance=0.000987, Gini=0.9369, MaxUsage=0.269, ActiveExperts=13
2025-09-17 12:25:21,604 - Layer 24: Entropy=3.9688, Variance=0.001499, Gini=0.9567, MaxUsage=0.346, ActiveExperts=10
2025-09-17 12:25:21,604 - Layer 25: Entropy=3.7500, Variance=0.000637, Gini=0.9189, MaxUsage=0.154, ActiveExperts=14
2025-09-17 12:25:21,605 - Layer 26: Entropy=3.9062, Variance=0.000964, Gini=0.9315, MaxUsage=0.269, ActiveExperts=14
2025-09-17 12:25:21,605 - Layer 27: Entropy=3.7812, Variance=0.000870, Gini=0.9339, MaxUsage=0.231, ActiveExperts=13
2025-09-17 12:25:21,606 - Layer 28: Entropy=3.8125, Variance=0.001196, Gini=0.9495, MaxUsage=0.269, ActiveExperts=11
2025-09-17 12:25:21,607 - Layer 29: Entropy=3.8594, Variance=0.000754, Gini=0.9291, MaxUsage=0.192, ActiveExperts=13
2025-09-17 12:25:21,607 - Layer 30: Entropy=3.7812, Variance=0.001499, Gini=0.9519, MaxUsage=0.385, ActiveExperts=11
2025-09-17 12:25:21,608 - Layer 31: Entropy=3.8281, Variance=0.001662, Gini=0.9633, MaxUsage=0.346, ActiveExperts=8
2025-09-17 12:25:21,609 - Layer 32: Entropy=3.7656, Variance=0.000707, Gini=0.9261, MaxUsage=0.154, ActiveExperts=13
2025-09-17 12:25:21,609 - Layer 33: Entropy=3.7969, Variance=0.001173, Gini=0.9477, MaxUsage=0.308, ActiveExperts=11
2025-09-17 12:25:21,610 - Layer 34: Entropy=3.7500, Variance=0.000800, Gini=0.9321, MaxUsage=0.192, ActiveExperts=13
2025-09-17 12:25:21,610 - Layer 35: Entropy=3.7500, Variance=0.001220, Gini=0.9387, MaxUsage=0.346, ActiveExperts=13
2025-09-17 12:25:21,611 - Layer 36: Entropy=3.7656, Variance=0.001103, Gini=0.9477, MaxUsage=0.269, ActiveExperts=11
2025-09-17 12:25:21,612 - Layer 37: Entropy=3.6562, Variance=0.000521, Gini=0.8996, MaxUsage=0.115, ActiveExperts=17
2025-09-17 12:25:21,612 - Layer 38: Entropy=3.8438, Variance=0.000614, Gini=0.9099, MaxUsage=0.154, ActiveExperts=16
2025-09-17 12:25:21,613 - Layer 39: Entropy=3.7188, Variance=0.000964, Gini=0.9351, MaxUsage=0.269, ActiveExperts=13
2025-09-17 12:25:21,613 - Layer 40: Entropy=3.7500, Variance=0.000614, Gini=0.9099, MaxUsage=0.154, ActiveExperts=16
2025-09-17 12:25:21,614 - Layer 41: Entropy=3.7500, Variance=0.000498, Gini=0.8912, MaxUsage=0.154, ActiveExperts=18
2025-09-17 12:25:21,615 - Layer 42: Entropy=3.7656, Variance=0.000381, Gini=0.8690, MaxUsage=0.077, ActiveExperts=20
2025-09-17 12:25:21,615 - Layer 43: Entropy=3.7969, Variance=0.001196, Gini=0.9333, MaxUsage=0.346, ActiveExperts=14
2025-09-17 12:25:21,616 - Layer 44: Entropy=3.8125, Variance=0.000940, Gini=0.9363, MaxUsage=0.231, ActiveExperts=13
2025-09-17 12:25:21,617 - Layer 45: Entropy=3.7812, Variance=0.001756, Gini=0.9501, MaxUsage=0.423, ActiveExperts=12
2025-09-17 12:25:21,617 - Layer 46: Entropy=3.8281, Variance=0.001266, Gini=0.9447, MaxUsage=0.346, ActiveExperts=12
2025-09-17 12:25:21,618 - Layer 47: Entropy=3.5312, Variance=0.000567, Gini=0.9026, MaxUsage=0.154, ActiveExperts=17
2025-09-17 12:25:21,618 - 
Prompt 198: Naturalists who concentrated on natural elements and processes are associated with which of the following?
Yin-Yang School
2025-09-17 12:25:21,619 - Input tokens: 30
2025-09-17 12:25:21,619 - 
=== MoE Routing Analysis for English - Prompt 198 ===
2025-09-17 12:25:22,671 - Analyzing ALL 48 MoE layers
2025-09-17 12:25:22,674 - Layer  0: Entropy=4.2812, Variance=0.000358, Gini=0.8609, MaxUsage=0.100, ActiveExperts=22
2025-09-17 12:25:22,674 - Layer  1: Entropy=4.1562, Variance=0.000393, Gini=0.8714, MaxUsage=0.100, ActiveExperts=21
2025-09-17 12:25:22,675 - Layer  2: Entropy=3.9844, Variance=0.000358, Gini=0.8547, MaxUsage=0.100, ActiveExperts=23
2025-09-17 12:25:22,676 - Layer  3: Entropy=4.0312, Variance=0.000568, Gini=0.9005, MaxUsage=0.167, ActiveExperts=18
2025-09-17 12:25:22,676 - Layer  4: Entropy=4.0625, Variance=0.000673, Gini=0.8974, MaxUsage=0.233, ActiveExperts=19
2025-09-17 12:25:22,677 - Layer  5: Entropy=4.1250, Variance=0.000568, Gini=0.9089, MaxUsage=0.133, ActiveExperts=16
2025-09-17 12:25:22,678 - Layer  6: Entropy=4.2188, Variance=0.000866, Gini=0.9208, MaxUsage=0.267, ActiveExperts=16
2025-09-17 12:25:22,678 - Layer  7: Entropy=3.9219, Variance=0.001163, Gini=0.9385, MaxUsage=0.300, ActiveExperts=14
2025-09-17 12:25:22,679 - Layer  8: Entropy=4.0312, Variance=0.001513, Gini=0.9589, MaxUsage=0.367, ActiveExperts=9
2025-09-17 12:25:22,680 - Layer  9: Entropy=4.0312, Variance=0.000568, Gini=0.9068, MaxUsage=0.133, ActiveExperts=17
2025-09-17 12:25:22,680 - Layer 10: Entropy=4.0625, Variance=0.000568, Gini=0.9099, MaxUsage=0.133, ActiveExperts=16
2025-09-17 12:25:22,681 - Layer 11: Entropy=4.0938, Variance=0.000866, Gini=0.9323, MaxUsage=0.200, ActiveExperts=14
2025-09-17 12:25:22,682 - Layer 12: Entropy=4.0625, Variance=0.001006, Gini=0.9422, MaxUsage=0.267, ActiveExperts=12
2025-09-17 12:25:22,682 - Layer 13: Entropy=3.9531, Variance=0.000428, Gini=0.8839, MaxUsage=0.100, ActiveExperts=19
2025-09-17 12:25:22,683 - Layer 14: Entropy=3.9688, Variance=0.001233, Gini=0.9245, MaxUsage=0.367, ActiveExperts=16
2025-09-17 12:25:22,683 - Layer 15: Entropy=3.9062, Variance=0.000936, Gini=0.9339, MaxUsage=0.233, ActiveExperts=14
2025-09-17 12:25:22,684 - Layer 16: Entropy=3.9531, Variance=0.001233, Gini=0.9484, MaxUsage=0.300, ActiveExperts=12
2025-09-17 12:25:22,685 - Layer 17: Entropy=3.8906, Variance=0.002493, Gini=0.9656, MaxUsage=0.533, ActiveExperts=10
2025-09-17 12:25:22,685 - Layer 18: Entropy=3.9375, Variance=0.000673, Gini=0.9156, MaxUsage=0.200, ActiveExperts=16
2025-09-17 12:25:22,686 - Layer 19: Entropy=3.7344, Variance=0.000901, Gini=0.9385, MaxUsage=0.233, ActiveExperts=12
2025-09-17 12:25:22,687 - Layer 20: Entropy=3.9062, Variance=0.001863, Gini=0.9672, MaxUsage=0.333, ActiveExperts=8
2025-09-17 12:25:22,687 - Layer 21: Entropy=3.8750, Variance=0.000848, Gini=0.9370, MaxUsage=0.200, ActiveExperts=12
2025-09-17 12:25:22,688 - Layer 22: Entropy=3.8594, Variance=0.000708, Gini=0.9208, MaxUsage=0.200, ActiveExperts=15
2025-09-17 12:25:22,688 - Layer 23: Entropy=3.8281, Variance=0.000673, Gini=0.9115, MaxUsage=0.200, ActiveExperts=17
2025-09-17 12:25:22,689 - Layer 24: Entropy=3.9062, Variance=0.001286, Gini=0.9516, MaxUsage=0.267, ActiveExperts=11
2025-09-17 12:25:22,690 - Layer 25: Entropy=3.7969, Variance=0.000393, Gini=0.8745, MaxUsage=0.100, ActiveExperts=20
2025-09-17 12:25:22,690 - Layer 26: Entropy=3.8594, Variance=0.001041, Gini=0.9349, MaxUsage=0.300, ActiveExperts=14
2025-09-17 12:25:22,691 - Layer 27: Entropy=3.7969, Variance=0.001023, Gini=0.9427, MaxUsage=0.267, ActiveExperts=12
2025-09-17 12:25:22,692 - Layer 28: Entropy=3.8438, Variance=0.001321, Gini=0.9422, MaxUsage=0.367, ActiveExperts=13
2025-09-17 12:25:22,692 - Layer 29: Entropy=3.7500, Variance=0.001163, Gini=0.9417, MaxUsage=0.300, ActiveExperts=13
2025-09-17 12:25:22,693 - Layer 30: Entropy=3.8281, Variance=0.000673, Gini=0.9224, MaxUsage=0.167, ActiveExperts=14
2025-09-17 12:25:22,693 - Layer 31: Entropy=3.6875, Variance=0.000883, Gini=0.9375, MaxUsage=0.233, ActiveExperts=12
2025-09-17 12:25:22,694 - Layer 32: Entropy=3.8438, Variance=0.000971, Gini=0.9438, MaxUsage=0.233, ActiveExperts=11
2025-09-17 12:25:22,695 - Layer 33: Entropy=3.8125, Variance=0.000656, Gini=0.9135, MaxUsage=0.200, ActiveExperts=16
2025-09-17 12:25:22,695 - Layer 34: Entropy=3.7969, Variance=0.000813, Gini=0.9130, MaxUsage=0.267, ActiveExperts=17
2025-09-17 12:25:22,696 - Layer 35: Entropy=3.7969, Variance=0.000761, Gini=0.8979, MaxUsage=0.267, ActiveExperts=19
2025-09-17 12:25:22,696 - Layer 36: Entropy=3.7656, Variance=0.000866, Gini=0.9250, MaxUsage=0.267, ActiveExperts=15
2025-09-17 12:25:22,697 - Layer 37: Entropy=3.6406, Variance=0.000481, Gini=0.8906, MaxUsage=0.133, ActiveExperts=19
2025-09-17 12:25:22,698 - Layer 38: Entropy=3.8438, Variance=0.000533, Gini=0.9047, MaxUsage=0.133, ActiveExperts=16
2025-09-17 12:25:22,698 - Layer 39: Entropy=3.7188, Variance=0.000918, Gini=0.9229, MaxUsage=0.267, ActiveExperts=16
2025-09-17 12:25:22,699 - Layer 40: Entropy=3.7812, Variance=0.000393, Gini=0.8714, MaxUsage=0.100, ActiveExperts=21
2025-09-17 12:25:22,700 - Layer 41: Entropy=3.7500, Variance=0.000743, Gini=0.9125, MaxUsage=0.233, ActiveExperts=17
2025-09-17 12:25:22,700 - Layer 42: Entropy=3.7969, Variance=0.000376, Gini=0.8635, MaxUsage=0.100, ActiveExperts=22
2025-09-17 12:25:22,701 - Layer 43: Entropy=3.8594, Variance=0.000708, Gini=0.9109, MaxUsage=0.233, ActiveExperts=16
2025-09-17 12:25:22,701 - Layer 44: Entropy=3.8281, Variance=0.000498, Gini=0.8995, MaxUsage=0.100, ActiveExperts=17
2025-09-17 12:25:22,702 - Layer 45: Entropy=3.8125, Variance=0.001093, Gini=0.9370, MaxUsage=0.300, ActiveExperts=14
2025-09-17 12:25:22,703 - Layer 46: Entropy=3.8281, Variance=0.000446, Gini=0.8885, MaxUsage=0.100, ActiveExperts=18
2025-09-17 12:25:22,703 - Layer 47: Entropy=3.5469, Variance=0.000376, Gini=0.8682, MaxUsage=0.100, ActiveExperts=21
